10,141,-1.81,,,,,,,,,,,,
10.19,138.35,-3.45,,,,,,,,,,,,
10.38,135.8,-5.27,,,,,,,,,,,,
10.57,133.34,-7.09,,,,,,,,,,,,
10.76,130.97,-8.91,,,,,,,,,,,,
10.95,128.68,-10.68,,,,,,,,,,,,
11.14,126.47,-12.22,,,,,,,,,,,,
11.33,124.33,-13.6,,,,,,,,,,,,
11.52,122.26,-14.87,,,,,,,,,,,,
11.71,120.26,-16.06,,,,,,,,,,,,
11.9,118.33,-17.19,,,,,,,,,,,,
12.09,116.45,-18.3,,,,,,,,,,,,
12.28,114.64,-19.42,,,,,,,,,,,,
12.47,112.87,-20.5,,,,,,,,,,,,
12.66,111.16,-21.53,,,,,,,,,,,,
12.85,109.51,-22.53,,,,,,,,,,,,
13.04,107.9,-23.49,,,,,,,,,,,,
13.23,106.33,-24.4,,,,,,,,,,,,
13.42,104.81,-25.28,,,,,,,,,,,,
13.61,103.34,-26.12,,,,,,,,,,,,
13.8,101.9,-26.92,,,,,,,,,,,,
13.99,100.5,-27.67,,,,,,,,,,,,
14.18,99.14,-28.39,,,,,,,,,,,,
14.37,97.82,-29.07,,,,,,,,,,,,
14.559999,96.53,-29.71,,,,,,,,,,,,
14.75,95.27,-30.31,,,,,,,,,,,,
14.940001,94.05,-30.87,,,,,,,,,,,,
15.13,92.85,-31.38,,,,,,,,,,,,
15.32,91.69,-31.85,,,,,,,,,,,,  
15.51,90.55,-32.29,,,,,,,,,,,,
15.7,89.45,-32.69,,,,,,,,,,,,
15.889999,88.36,-33.06,,,,,,,,,,,,
16.08,87.31,-33.41,,,,,,,,,,,,
16.27,86.28,-33.73,,,,,,,,,,,,
16.459999,85.27,-34.03,,,,,,,,,,,,
16.65,84.29,-34.3,,,,,,,,,,,,
16.84,83.32,-34.54,,,,,,,,,,,,
17.030001,82.38,-34.75,,,,,,,,,,,,
17.219999,81.46,-34.93,,,,,,,,,,,,
17.41,80.56,-35.08,,,,,,,,,,,,
17.6,79.68,-35.21,,,,,,,,,,,,
17.790001,78.82,-35.31,,,,,,,,,,,,
17.98,77.98,-35.39,,,,,,,,,,,,
18.17,77.15,-35.47,,,,,,,,,,,,
18.360001,76.34,-35.52,,,,,,,,,,,,
18.549999,75.55,-35.55,,,,,,,,,,,,
18.74,74.77,-35.56,,,,,,,,,,,,
18.93,74.01,-35.55,,,,,,,,,,,,
19.119999,73.27,-35.49,,,,,,,,,,,,
19.310001,72.54,-35.41,,,,,,,,,,,,
19.5,71.82,-35.31,,,,,,,,,,,,
19.689999,71.12,-35.2,,,,,,,,,,,,
19.880001,70.43,-35.09,,,,,,,,,,,,
20.07,69.75,-34.98,,,,,,,,,,,,
20.26,69.09,-34.9,,,,,,,,,,,,
20.450001,68.44,-34.81,,,,,,,,,,,,
20.639999,67.8,-34.71,,,,,,,,,,,,
20.83,67.17,-34.6,,,,,,,,,,,,
21.02,66.55,-34.47,,,,,,,,,,,,
21.209999,65.95,-34.3,,,,,,,,,,,,
21.4,65.36,-34.11,,,,,,,,,,,,
21.59,64.77,-33.91,,,,,,,,,,,,
21.779999,64.2,-33.68,,,,,,,,,,,,
21.970001,63.63,-33.45,,,,,,,,,,,,
22.16,63.08,-33.19,,,,,,,,,,,,
22.35,62.53,-32.92,,,,,,,,,,,,
22.540001,62,-32.64,,,,,,,,,,,,
22.73,61.47,-32.35,,,,,,,,,,,,
22.92,60.95,-32.05,,,,,,,,,,,,
23.110001,60.45,-31.73,,,,,,,,,,,,
23.299999,59.94,-31.41,,,,,,,,,,,,
23.49,59.45,-31.08,,,,,,,,,,,,
23.68,58.97,-30.74,,,,,,,,,,,,
23.869999,58.49,-30.39,,,,,,,,,,,,
24.060001,58.02,-30.05,,,,,,,,,,,,
24.25,57.56,-29.72,,,,,,,,,,,,
24.439999,57.1,-29.4,,,,,,,,,,,,
24.630001,56.65,-29.06,,,,,,,,,,,,
24.82,56.21,-28.73,,,,,,,,,,,,
25.01,55.78,-28.39,,,,,,,,,,,,
25.200001,55.35,-28.05,,,,,,,,,,,,
25.389999,54.93,-27.71,,,,,,,,,,,,
25.58,54.51,-27.36,,,,,,,,,,,,
25.77,54.1,-27.02,,,,,,,,,,,,
25.959999,53.7,-26.67,,,,,,,,,,,,
26.15,53.3,-26.32,,,,,,,,,,,,
26.34,52.91,-25.97,,,,,,,,,,,,
26.530001,52.52,-25.61,,,,,,,,,,,,
26.719999,52.14,-25.25,,,,,,,,,,,,
26.91,51.77,-24.9,,,,,,,,,,,,
27.1,51.4,-24.53,,,,,,,,,,,,
27.290001,51.03,-24.17,,,,,,,,,,,,
27.48,50.67,-23.81,,,,,,,,,,,,
27.67,50.32,-23.44,,,,,,,,,,,,
27.860001,49.97,-23.08,,,,,,,,,,,,
28.049999,49.62,-22.71,,,,,,,,,,,,
28.24,49.28,-22.33,,,,,,,,,,,,
28.43,48.95,-21.96,,,,,,,,,,,,
28.620001,48.62,-21.59,,,,,,,,,,,,
28.809999,48.29,-21.23,,,,,,,,,,,,
29,47.97,-20.87,,,,,,,,,,,,
29.190001,47.65,-20.52,,,,,,,,,,,,
29.379999,47.33,-20.17,,,,,,,,,,,,
29.57,47.02,-19.81,,,,,,,,,,,,
29.76,46.72,-19.45,,,,,,,,,,,,
29.950001,46.41,-19.1,,,,,,,,,,,,
30.139999,46.11,-18.76,,,,,,,,,,,,
30.33,45.82,-18.42,,,,,,,,,,,,
30.52,45.53,-18.08,,,,,,,,,,,,
30.709999,45.24,-17.75,,,,,,,,,,,,
30.9,44.95,-17.42,,,,,,,,,,,,
31.09,44.67,-17.09,,,,,,,,,,,,
31.280001,44.4,-16.77,,,,,,,,,,,,
31.469999,44.12,-16.45,,,,,,,,,,,,
31.66,43.85,-16.13,,,,,,,,,,,,
31.85,43.58,-15.82,,,,,,,,,,,,
32.040001,43.32,-15.51,,,,,,,,,,,,
32.23,43.06,-15.2,,,,,,,,,,,,
32.419998,42.8,-14.89,,,,,,,,,,,,
32.610001,42.54,-14.6,,,,,,,,,,,,
32.799999,42.29,-14.3,,,,,,,,,,,,
32.989998,42.04,-14.01,,,,,,,,,,,,
33.18,41.8,-13.72,,,,,,,,,,,,
33.370003,41.55,-13.44,,,,,,,,,,,,
33.559998,41.31,-13.16,,,,,,,,,,,,
33.75,41.07,-12.88,,,,,,,,,,,,
33.940002,40.84,-12.61,,,,,,,,,,,,
34.129997,40.61,-12.33,,,,,,,,,,,,
34.32,40.38,-12.07,,,,,,,,,,,,
34.510002,40.15,-11.81,,,,,,,,,,,,
34.700001,39.92,-11.55,,,,,,,,,,,,
34.889999,39.7,-11.3,,,,,,,,,,,,
35.080002,39.48,-11.04,,,,,,,,,,,,
35.27,39.26,-10.8,,,,,,,,,,,,
35.459999,39.05,-10.55,,,,,,,,,,,,
35.650002,38.83,-10.31,,,,,,,,,,,,
35.84,38.62,-10.08,,,,,,,,,,,,
36.029999,38.41,-9.84,,,,,,,,,,,,
36.220001,38.2,-9.61,,,,,,,,,,,,
36.41,38,-9.39,,,,,,,,,,,,
36.599998,37.8,-9.16,,,,,,,,,,,,
36.790001,37.6,-8.94,,,,,,,,,,,,
36.98,37.4,-8.73,,,,,,,,,,,,
37.169998,37.2,-8.51,,,,,,,,,,,,
37.360001,37.01,-8.3,,,,,,,,,,,,
37.549999,36.82,-8.1,,,,,,,,,,,,
37.739998,36.63,-7.9,,,,,,,,,,,,
37.93,36.44,-7.7,,,,,,,,,,,,
38.120003,36.25,-7.51,,,,,,,,,,,,
38.309998,36.07,-7.32,,,,,,,,,,,,
38.5,35.88,-7.13,,,,,,,,,,,,
38.690002,35.7,-6.95,,,,,,,,,,,,
38.879997,35.52,-6.77,,,,,,,,,,,,
39.07,35.35,-6.59,,,,,,,,,,,,
39.260002,35.17,-6.42,,,,,,,,,,,,
39.450001,34.99,-6.25,,,,,,,,,,,,
39.639999,34.82,-6.08,,,,,,,,,,,,
39.830002,34.65,-5.92,,,,,,,,,,,,
40.02,34.48,-5.77,,,,,,,,,,,,
40.209999,34.31,-5.62,,,,,,,,,,,,
40.400002,34.15,-5.47,,,,,,,,,,,,
40.59,33.98,-5.32,,,,,,,,,,,,
40.779999,33.82,-5.18,,,,,,,,,,,,
40.970001,33.66,-5.05,,,,,,,,,,,,
41.16,33.5,-4.92,,,,,,,,,,,,
41.349998,33.34,-4.79,,,,,,,,,,,,
41.540001,33.18,-4.67,,,,,,,,,,,,
41.73,33.03,-4.56,,,,,,,,,,,,
41.919998,32.87,-4.46,,,,,,,,,,,,
42.110001,32.72,-4.36,,,,,,,,,,,,
42.299999,32.57,-4.27,,,,,,,,,,,,
42.490002,32.42,-4.18,,,,,,,,,,,,
42.68,32.27,-4.11,,,,,,,,,,,,
42.869999,32.12,-4.05,,,,,,,,,,,,
43.060001,31.98,-3.99,,,,,,,,,,,,
43.25,31.83,-3.95,,,,,,,,,,,,
43.439999,31.69,-3.92,,,,,,,,,,,,
43.630001,31.55,-3.9,,,,,,,,,,,,
43.82,31.41,-3.9,,,,,,,,,,,,
44.009998,31.27,-3.91,,,,,,,,,,,,
44.200001,31.13,-3.94,,,,,,,,,,,,
44.389999,30.99,-3.98,,,,,,,,,,,,
44.580002,30.85,-4.05,,,,,,,,,,,,
44.77,30.72,-4.13,,,,,,,,,,,,
44.959999,30.58,-4.24,,,,,,,,,,,,
45.150002,30.45,-4.38,,,,,,,,,,,,
45.34,30.32,-4.54,,,,,,,,,,,,
45.529999,30.19,-4.73,,,,,,,,,,,,
45.720001,30.06,-4.95,,,,,,,,,,,,
45.91,29.93,-5.21,,,,,,,,,,,,
46.099998,29.8,-5.5,,,,,,,,,,,,
46.290001,29.68,-5.83,,,,,,,,,,,,
46.48,29.55,-6.19,,,,,,,,,,,,
46.669998,29.43,-6.6,,,,,,,,,,,,
46.860001,29.3,-7.07,,,,,,,,,,,,
47.049999,29.18,-7.58,,,,,,,,,,,,
47.240002,29.06,-8.16,,,,,,,,,,,,
47.43,28.94,-8.8,,,,,,,,,,,,
47.619999,28.82,-9.51,,,,,,,,,,,,
47.810001,28.7,-10.29,,,,,,,,,,,,
48,28.58,-11.14,,,,,,,,,,,,
48.189999,28.47,-12.09,,,,,,,,,,,,
48.380001,28.35,-13.12,,,,,,,,,,,,
48.57,28.24,-14.23,,,,,,,,,,,,
48.759998,28.12,-15.43,,,,,,,,,,,,
48.950001,28.01,-16.71,,,,,,,,,,,,
49.139999,27.9,-18.06,,,,,,,,,,,,
49.330002,27.79,-19.5,,,,,,,,,,,,
49.52,27.68,-21.04,,,,,,,,,,,,
49.709999,27.57,-22.67,,,,,,,,,,,,
49.900002,27.46,-24.39,,,,,,,,,,,,
50.09,27.35,-26.23,,,,,,,,,,,,
50.279999,27.24,-28.17,,,,,,,,,,,,
50.470001,27.14,-30.22,,,,,,,,,,,,
50.66,27.03,-32.37,,,,,,,,,,,,
50.849998,26.93,-34.62,,,,,,,,,,,,
51.040001,26.82,-36.98,,,,,,,,,,,,
51.23,26.72,-39.45,,,,,,,,,,,,
51.419998,26.62,-42.01,,,,,,,,,,,,
51.610001,26.51,-44.68,,,,,,,,,,,,
51.799999,26.41,-47.44,,,,,,,,,,,,
51.990002,26.31,-50.3,,,,,,,,,,,,
52.18,26.21,-53.27,,,,,,,,,,,,
52.369999,26.11,-56.33,,,,,,,,,,,,
52.560001,26.02,-59.47,,,,,,,,,,,,
52.75,25.92,-62.67,,,,,,,,,,,,
52.939999,25.82,-65.93,,,,,,,,,,,,
53.130001,25.73,-69.23,,,,,,,,,,,,
53.32,25.63,-72.57,,,,,,,,,,,,
53.509998,25.54,-75.96,,,,,,,,,,,,
53.700001,25.44,-79.38,,,,,,,,,,,,
53.889999,25.35,-82.83,,,,,,,,,,,,
54.080002,25.26,-86.31,,,,,,,,,,,,
54.27,25.17,-89.84,,,,,,,,,,,,
54.459999,25.07,-93.39,,,,,,,,,,,,
54.650002,24.98,-96.94,,,,,,,,,,,,
54.84,24.89,-100.5,,,,,,,,,,,,
55.029999,24.8,-104.04,,,,,,,,,,,,
55.220001,24.72,-107.55,,,,,,,,,,,,
55.41,24.63,-111.01,,,,,,,,,,,,
55.599998,24.54,-114.44,,,,,,,,,,,,
55.790001,24.45,-117.84,,,,,,,,,,,,
55.98,24.37,-121.21,,,,,,,,,,,,
56.169998,24.28,-124.54,,,,,,,,,,,,
56.360001,24.2,-127.84,,,,,,,,,,,,
56.549999,24.11,-131.12,,,,,,,,,,,,
56.740002,24.03,-134.35,,,,,,,,,,,,
56.93,23.94,-137.52,,,,,,,,,,,,
57.119999,23.86,-140.64,,,,,,,,,,,,
57.310001,23.78,-143.69,,,,,,,,,,,,
57.5,23.7,-146.65,,,,,,,,,,,,
57.689999,23.61,-149.5,,,,,,,,,,,,
57.880001,23.53,-152.29,,,,,,,,,,,,
58.07,23.45,-155,,,,,,,,,,,,
58.259998,23.37,-157.66,,,,,,,,,,,,
58.450001,23.29,-160.26,,,,,,,,,,,,
58.639999,23.22,-162.83,,,,,,,,,,,,
58.830002,23.14,-165.37,,,,,,,,,,,,
59.02,23.06,-167.84,,,,,,,,,,,,
59.209999,22.98,-170.25,,,,,,,,,,,,
59.400002,22.91,-172.6,,,,,,,,,,,,
59.59,22.83,-174.87,,,,,,,,,,,,
59.779999,22.75,-177.04,,,,,,,,,,,,
59.970001,22.68,-179.11,,,,,,,,,,,,
60.16,22.6,-181.09,,,,,,,,,,,,
60.349998,22.53,-183.01,,,,,,,,,,,,
60.540001,22.46,-184.86,,,,,,,,,,,,
60.73,22.38,-186.65,,,,,,,,,,,,
60.919998,22.31,-188.36,,,,,,,,,,,,
61.110001,22.24,-190.05,,,,,,,,,,,,
61.299999,22.16,-191.68,,,,,,,,,,,,
61.490002,22.09,-193.25,,,,,,,,,,,,
61.68,22.02,-194.77,,,,,,,,,,,,
61.869999,21.95,-196.25,,,,,,,,,,,,
62.060001,21.88,-197.67,,,,,,,,,,,,
62.25,21.81,-199.06,,,,,,,,,,,,
62.439999,21.74,-200.4,,,,,,,,,,,,
62.630001,21.67,-201.69,,,,,,,,,,,,
62.82,21.6,-202.94,,,,,,,,,,,,
63.009998,21.54,-204.14,,,,,,,,,,,,
63.200001,21.47,-205.3,,,,,,,,,,,,
63.389999,21.4,-206.4,,,,,,,,,,,,
63.580002,21.33,-207.47,,,,,,,,,,,,
63.77,21.27,-208.5,,,,,,,,,,,,
63.959999,21.2,-209.5,,,,,,,,,,,,
64.150002,21.14,-210.46,,,,,,,,,,,,
64.339996,21.07,-211.39,,,,,,,,,,,,
64.529999,21.01,-212.29,,,,,,,,,,,,
64.720001,20.94,-213.22,,,,,,,,,,,,
64.910004,20.88,-214.1,,,,,,,,,,,,
65.099998,20.81,-214.94,,,,,,,,,,,,
65.290001,20.75,-215.75,,,,,,,,,,,,
65.479996,20.69,-216.53,,,,,,,,,,,,
65.669998,20.62,-217.26,,,,,,,,,,,,
65.860001,20.56,-217.95,,,,,,,,,,,,
66.050003,20.5,-218.51,,,,,,,,,,,,
66.240005,20.44,-219.05,,,,,,,,,,,,
66.43,20.38,-219.56,,,,,,,,,,,,
66.619995,20.31,-220.04,,,,,,,,,,,,
66.809998,20.25,-220.48,,,,,,,,,,,,
67,20.19,-220.9,,,,,,,,,,,,
67.190002,20.13,-221.3,,,,,,,,,,,,
67.380005,20.07,-221.78,,,,,,,,,,,,
67.57,20.02,-222.21,,,,,,,,,,,,
67.759995,19.96,-222.62,,,,,,,,,,,,
67.949997,19.9,-223.01,,,,,,,,,,,,
68.139999,19.84,-223.37,,,,,,,,,,,,
68.330002,19.78,-223.71,,,,,,,,,,,,
68.520004,19.72,-224.01,,,,,,,,,,,,
68.709999,19.67,-224.23,,,,,,,,,,,,
68.900002,19.61,-224.44,,,,,,,,,,,,
69.089996,19.55,-224.63,,,,,,,,,,,,
69.279999,19.5,-224.78,,,,,,,,,,,,
69.470001,19.44,-224.9,,,,,,,,,,,,
69.660004,19.38,-225,,,,,,,,,,,,
69.849998,19.33,-225.06,,,,,,,,,,,,
70.040001,19.27,-225.12,,,,,,,,,,,,
70.229996,19.22,-225.15,,,,,,,,,,,,
70.419998,19.16,-225.16,,,,,,,,,,,,
70.610001,19.11,-225.14,,,,,,,,,,,,
70.800003,19.06,-225.1,,,,,,,,,,,,
70.990005,19,-225.02,,,,,,,,,,,,
71.18,18.95,-224.93,,,,,,,,,,,,
71.369995,18.9,-224.82,,,,,,,,,,,,
71.559998,18.84,-224.66,,,,,,,,,,,,
71.75,18.79,-224.47,,,,,,,,,,,,
71.940002,18.74,-224.26,,,,,,,,,,,,
72.130005,18.69,-224.01,,,,,,,,,,,,
72.32,18.63,-223.73,,,,,,,,,,,,
72.509995,18.58,-223.43,,,,,,,,,,,,
72.699997,18.53,-223.09,,,,,,,,,,,,
72.889999,18.48,-222.72,,,,,,,,,,,,
73.080002,18.43,-222.32,,,,,,,,,,,,
73.270004,18.38,-221.89,,,,,,,,,,,,
73.459999,18.33,-221.43,,,,,,,,,,,,
73.650002,18.28,-220.93,,,,,,,,,,,,
73.839996,18.23,-220.41,,,,,,,,,,,,
74.029999,18.18,-219.86,,,,,,,,,,,,
74.220001,18.13,-219.27,,,,,,,,,,,,
74.410004,18.08,-218.67,,,,,,,,,,,,
74.599998,18.03,-218.02,,,,,,,,,,,,
74.790001,17.99,-217.35,,,,,,,,,,,,
74.980003,17.94,-216.64,,,,,,,,,,,,
75.169998,17.89,-215.9,,,,,,,,,,,,
75.360001,17.84,-215.14,,,,,,,,,,,,
75.550003,17.8,-214.34,,,,,,,,,,,,
75.739998,17.75,-213.49,,,,,,,,,,,,
75.93,17.7,-212.62,,,,,,,,,,,,
76.120003,17.65,-211.72,,,,,,,,,,,,
76.309998,17.61,-210.8,,,,,,,,,,,,
76.5,17.56,-209.84,,,,,,,,,,,,
76.690002,17.52,-208.85,,,,,,,,,,,,
76.879997,17.47,-207.83,,,,,,,,,,,,
77.07,17.42,-206.79,,,,,,,,,,,,
77.260002,17.38,-205.71,,,,,,,,,,,,
77.449997,17.33,-204.62,,,,,,,,,,,,
77.639999,17.29,-203.5,,,,,,,,,,,,
77.830002,17.24,-202.35,,,,,,,,,,,,
78.019997,17.2,-201.18,,,,,,,,,,,,
78.209999,17.16,-199.97,,,,,,,,,,,,
78.400002,17.11,-198.73,,,,,,,,,,,,
78.589996,17.07,-197.47,,,,,,,,,,,,
78.779999,17.02,-196.17,,,,,,,,,,,,
78.970001,16.98,-194.82,,,,,,,,,,,,
79.160004,16.94,-193.45,,,,,,,,,,,,
79.349998,16.9,-192.05,,,,,,,,,,,,
79.540001,16.85,-190.62,,,,,,,,,,,,
79.730003,16.81,-189.17,,,,,,,,,,,,
79.919998,16.77,-187.69,,,,,,,,,,,,
80.110001,16.73,-186.18,,,,,,,,,,,,
80.300003,16.68,-184.66,,,,,,,,,,,,
80.489998,16.64,-183.15,,,,,,,,,,,,
80.68,16.6,-181.59,,,,,,,,,,,,
80.870003,16.56,-180.02,,,,,,,,,,,,
81.059998,16.52,-178.43,,,,,,,,,,,,
81.25,16.48,-176.81,,,,,,,,,,,,
81.440002,16.44,-175.18,,,,,,,,,,,,
81.629997,16.4,-173.53,,,,,,,,,,,,
81.82,16.36,-171.85,,,,,,,,,,,,
82.010002,16.31,-170.14,,,,,,,,,,,,
82.199997,16.27,-168.41,,,,,,,,,,,,
82.389999,16.24,-166.66,,,,,,,,,,,,
82.580002,16.2,-164.9,,,,,,,,,,,,
82.769997,16.16,-163.12,,,,,,,,,,,,
82.959999,16.12,-161.33,,,,,,,,,,,,
83.150002,16.08,-159.53,,,,,,,,,,,,
83.339996,16.04,-157.72,,,,,,,,,,,,
83.529999,16,-155.9,,,,,,,,,,,,
83.720001,15.96,-154.08,,,,,,,,,,,,
83.910004,15.92,-152.26,,,,,,,,,,,,
84.099998,15.88,-150.44,,,,,,,,,,,,
84.290001,15.85,-148.6,,,,,,,,,,,,
84.480003,15.81,-146.77,,,,,,,,,,,,
84.669998,15.77,-144.92,,,,,,,,,,,,
84.860001,15.73,-143.07,,,,,,,,,,,,
85.050003,15.7,-141.21,,,,,,,,,,,,
85.239998,15.66,-139.35,,,,,,,,,,,,
85.43,15.62,-137.49,,,,,,,,,,,,
85.620003,15.58,-135.61,,,,,,,,,,,,
85.809998,15.55,-133.73,,,,,,,,,,,,
86,15.51,-131.85,,,,,,,,,,,,
86.190002,15.48,-129.97,,,,,,,,,,,,
86.379997,15.44,-128.08,,,,,,,,,,,,
86.57,15.4,-126.19,,,,,,,,,,,,
86.760002,15.37,-124.3,,,,,,,,,,,,
86.949997,15.33,-122.4,,,,,,,,,,,,
87.139999,15.3,-120.5,,,,,,,,,,,,
87.330002,15.26,-118.59,,,,,,,,,,,,
87.519997,15.22,-116.68,,,,,,,,,,,,
87.709999,15.19,-114.78,,,,,,,,,,,,
87.900002,15.15,-112.88,,,,,,,,,,,,
88.089996,15.12,-110.98,,,,,,,,,,,,
88.279999,15.09,-109.09,,,,,,,,,,,,
88.470001,15.05,-107.21,,,,,,,,,,,,
88.660004,15.02,-105.33,,,,,,,,,,,,
88.849998,14.98,-103.47,,,,,,,,,,,,
89.040001,14.95,-101.62,,,,,,,,,,,,
89.230003,14.91,-99.79,,,,,,,,,,,,
89.419998,14.88,-97.97,,,,,,,,,,,,
89.610001,14.85,-96.15,,,,,,,,,,,,
89.800003,14.81,-94.36,,,,,,,,,,,,
89.989998,14.78,-92.57,,,,,,,,,,,,
90.18,14.75,-90.8,,,,,,,,,,,,
90.370003,14.71,-89.04,,,,,,,,,,,,
90.559998,14.68,-87.29,,,,,,,,,,,,
90.75,14.65,-85.57,,,,,,,,,,,,
90.940002,14.61,-83.86,,,,,,,,,,,,
91.129997,14.58,-82.16,,,,,,,,,,,,
91.32,14.55,-80.49,,,,,,,,,,,,
91.510002,14.52,-78.83,,,,,,,,,,,,
91.699997,14.49,-77.18,,,,,,,,,,,,
91.889999,14.45,-75.56,,,,,,,,,,,,
92.080002,14.42,-73.95,,,,,,,,,,,,
92.269997,14.39,-72.36,,,,,,,,,,,,
92.459999,14.36,-70.81,,,,,,,,,,,,
92.650002,14.33,-69.28,,,,,,,,,,,,
92.839996,14.3,-67.77,,,,,,,,,,,,
93.029999,14.26,-66.27,,,,,,,,,,,,
93.220001,14.23,-64.79,,,,,,,,,,,,
93.410004,14.2,-63.32,,,,,,,,,,,,
93.599998,14.17,-61.87,,,,,,,,,,,,
93.790001,14.14,-60.43,,,,,,,,,,,,
93.980003,14.11,-59.01,,,,,,,,,,,,
94.169998,14.08,-57.6,,,,,,,,,,,,
94.360001,14.05,-56.17,,,,,,,,,,,,
94.550003,14.02,-54.75,,,,,,,,,,,,
94.739998,13.99,-53.35,,,,,,,,,,,,
94.93,13.96,-51.96,,,,,,,,,,,,
95.120003,13.93,-50.59,,,,,,,,,,,,
95.309998,13.9,-49.24,,,,,,,,,,,,
95.5,13.87,-47.91,,,,,,,,,,,,
95.690002,13.84,-46.59,,,,,,,,,,,,
95.879997,13.81,-45.3,,,,,,,,,,,,
96.07,13.78,-44.06,,,,,,,,,,,,
96.260002,13.75,-42.85,,,,,,,,,,,,
96.449997,13.72,-41.67,,,,,,,,,,,,
96.639999,13.69,-40.51,,,,,,,,,,,,
96.830002,13.66,-39.37,,,,,,,,,,,,
97.019997,13.64,-38.25,,,,,,,,,,,,
97.209999,13.61,-37.15,,,,,,,,,,,,
97.400002,13.58,-36.06,,,,,,,,,,,,
97.589996,13.55,-35,,,,,,,,,,,,
97.779999,13.52,-33.94,,,,,,,,,,,,
97.970001,13.49,-32.9,,,,,,,,,,,,
98.160004,13.47,-31.85,,,,,,,,,,,,
98.349998,13.44,-30.8,,,,,,,,,,,,
98.540001,13.41,-29.78,,,,,,,,,,,,
98.730003,13.38,-28.76,,,,,,,,,,,,
98.919998,13.36,-27.76,,,,,,,,,,,,
99.110001,13.33,-26.78,,,,,,,,,,,,
99.300003,13.3,-25.81,,,,,,,,,,,,
99.489998,13.27,-24.86,,,,,,,,,,,,
99.68,13.25,-23.93,,,,,,,,,,,,
